timestamp,book_d_v1,book_d_v2,book_imbalance_v1,book_imbalance_v2,mid_price,mean_price
12:00.5,2.2422310499999996,87191873.38361998,0.3491515056202733,0.35153260912181056,38798000.0,38799900.0
12:00.6,1.4743501300000001,57693632.82884,0.7107658525369658,0.7108684211672335,39119000.0,39119100.0
12:00.7,6.91177122,268803405.70188,0.8968692109017063,0.8969149933695404,38885000.0,38885400.0
12:00.8,1.2304414000000004,48056943.55591999,0.29288779578047724,0.2930502740745234,39031000.0,39032300.0
12:00.9,-0.17080879999999993,-6574388.169809997,-0.14897313693964057,-0.14850404767233083,38616500.0,38611500.0
12:01.0,6.219010960000001,240354095.85634,0.4943509002959807,0.4921374361107322,38802000.0,38812800.0
12:01.1,2.2502878399999995,88045927.09244005,0.28300952000473334,0.2832452481384755,39092000.0,39094400.0
12:01.2,-0.3032977800000012,-11843291.150299966,-0.011540420359810264,-0.011645431374996523,38647500.0,38661316.666666664
12:01.4,-4.33540507,-166320508.19701996,-0.5266667836523011,-0.5255601421544807,38542000.0,38537900.0
12:01.6,3.6195623900000005,141088120.12882996,0.42833195462207724,0.4309409121092053,38798000.0,38905966.666666664
12:01.8,6.892320110000001,268047341.05618,0.8920936237767426,0.8921415796495066,38885000.0,38885400.0
12:01.9,1.0204966900000003,39863161.74577999,0.23239994388769988,0.23256552432653313,39031000.0,39032300.0
12:02.0,4.75641162,183267943.91956994,0.5025506294537971,0.5009550348123798,38759000.0,38676700.0
12:02.1,3.0745362099999998,120369577.13056001,0.26064392992466373,0.26087719468390275,39124500.0,39125650.0
12:02.2,-1.2983041800000006,-50518247.74362004,-0.06985476225315711,-0.07007685324312196,38647500.0,38761375.0
12:02.3,0.07589349000000079,3584913.750120014,0.009830644539943655,0.012070629729156202,38468000.0,38462850.0
12:02.4,-6.222924450000001,-238801270.17855996,-0.6354938712142238,-0.634469934543786,38542000.0,38538200.0
12:02.6,0.9689041299999998,37944857.265389994,0.6825109714632664,0.6827128849096852,39132000.0,39139200.0
12:02.7,2.4320252399999993,94585705.5473,0.34833175185388837,0.3504406971175297,38796000.0,38791050.0
12:02.8,7.113015140000001,276625755.07228,0.9477309846929821,0.9477528911781107,38885000.0,38886000.0
12:02.9,1.4025343600000002,54777176.32283001,0.30619133133038823,0.3063568319484102,39027500.0,39030000.0
12:03.0,4.599706609999999,177183731.06718996,0.5415341375997896,0.5395647517294804,38759500.0,38715700.0
12:03.1,1.19970106,46841590.20034,0.23655562521050316,0.23669593558736676,38858000.0,38857450.0
12:03.2,2.5777878399999996,100843052.09244005,0.33812465141470255,0.3383429109385531,39092000.0,39094400.0
12:03.3,0.6457696100000003,24575946.620570004,0.023743059522041213,0.023365428841751388,38647500.0,38662633.333333336
12:03.4,-6.6956855399999995,-257090084.99064,-0.7999071591031784,-0.7998077159791801,38411000.0,38411500.0
12:03.5,0.48751061000000007,18853707.86068,0.37419506731983515,0.37427149597665144,38664500.0,38664900.0
12:03.6,0.9181775099999999,35959569.538449995,0.6707458612954899,0.670959639454577,39132000.0,39139200.0
12:03.7,2.4320252399999993,94585705.5473,0.34833175185388837,0.3504406971175297,38796000.0,38791050.0
12:03.9,7.109227910000001,276478517.06741,0.9470551718657471,0.9470773525180736,38885000.0,38886000.0
12:04.0,0.9991161200000005,39026514.77063001,0.24121947628757626,0.24138647347980538,39027500.0,39029200.0
12:04.1,5.8682965000000005,226683898.19541994,0.4354468128473934,0.433561881436338,38802000.0,38772480.0
12:04.2,2.8314533299999995,110755778.71290004,0.3841803891621396,0.38438566823637155,39092500.0,39095000.0
12:04.3,1.84391162,70253442.86037004,0.05774082833133192,0.056959331664271,38643500.0,38661066.666666664
12:04.5,-6.30323186,-241887249.73351002,-0.6494325330647498,-0.6483940184157946,38542000.0,38538200.0
12:04.7,0.9181775099999999,35959569.538449995,0.6707458612954899,0.670959639454577,39132000.0,39139200.0
12:04.8,2.4320252399999993,94585705.5473,0.34833175185388837,0.3504406971175297,38796000.0,38791050.0
12:04.9,7.0989743700000005,276079777.24583,0.9476408328212741,0.9476629567439677,38885000.0,38886000.0
12:05.0,0.9734928400000005,38026515.022070006,0.23358812742598423,0.23375546141439862,39027500.0,39029200.0
12:05.1,4.52753336,174425854.66403997,0.5482723941241675,0.5462890831660316,38759500.0,38716600.0
12:05.2,0.9204254000000005,35916240.644789994,0.15879517057933115,0.15872776592623994,38858000.0,38858000.0
12:05.3,3.744916309999999,144834189.76016998,0.16441422666941843,0.1643689440680718,38643500.0,38762825.0
12:05.4,1.0717114899999984,41434399.07489002,0.06560657149904445,0.06546788704127758,38740000.0,38669866.666666664
12:05.5,-5.010627490000001,-192205841.66314998,-0.5031743134651907,-0.5022136494672046,38533000.0,38536700.0
12:05.7,0.9181775099999999,35959569.538449995,0.6707458612954899,0.670959639454577,39132000.0,39139200.0
12:05.8,2.4320252399999993,94585705.5473,0.34833175185388837,0.3504406971175297,38796000.0,38791050.0
12:06.0,7.8928904399999995,307098441.57470995,0.6671184111874678,0.6665359122732034,38957000.0,38957600.0
12:06.1,-0.13971997000000008,-5375923.64192,-0.12525483182585398,-0.12481161370220711,38616500.0,38612900.0
12:06.2,4.8233497000000005,186320131.98098,0.3442503936381648,0.3426565432155799,38802000.0,38813150.0
12:06.3,2.8254384599999995,110520372.83165006,0.38365074208889366,0.3838556426449731,39086000.0,39092600.0
12:06.4,2.344205609999996,89286972.53402996,0.07799066265164195,0.07688945703630148,38645000.0,38661283.333333336
12:06.5,-5.7689105000000005,-221493684.26354003,-0.647476551910949,-0.6473452396465208,38401500.0,38408500.0
12:06.6,0.62620736,24216001.609179996,0.5379196604524705,0.5379884495300344,38664500.0,38664900.0
12:06.8,3.35020275,130545275.08574995,0.40118284176810026,0.4035411828167279,38798000.0,38907100.0
12:07.0,7.098135440000001,276047013.22802,0.9483122276254562,0.9483333913489526,38885000.0,38886400.0
12:07.1,1.1003094100000004,42975888.17915999,0.25910946423593856,0.2592696730696902,39027500.0,39029200.0
12:07.2,4.317653999999999,167058085.26808998,0.3358857912227714,0.3348915365392245,38802000.0,38826750.0
12:07.3,3.11554373,121720213.32255001,0.36273253022020496,0.3631878236769188,38826000.0,38827700.0
12:07.4,0.6475233199999995,23517855.198109925,0.02983117673133704,0.027993962501693313,38645000.0,38759925.0
12:07.5,2.00805378,77899671.28716,0.22490197319786392,0.22675804647683082,38467500.0,38463700.0
12:07.6,-6.709136559999999,-257481337.10937995,-0.676917501317006,-0.6759106924828615,38533000.0,38536050.0
12:07.8,1.2063101400000003,47241114.53347,0.7279984548674988,0.7281779658050564,39132000.0,39139200.0
12:07.9,2.4320252399999993,94585705.5473,0.34833175185388837,0.3504406971175297,38796000.0,38791050.0
12:08.0,7.251492290000001,282010601.05397,0.9493499709461157,0.9493706520962627,38885000.0,38886400.0
12:08.1,1.1464075500000002,44775006.38707999,0.26706586771664736,0.26722317305901905,39027500.0,39029200.0
12:08.2,3.2915628400000005,126846063.97072998,0.3710801915263489,0.3700349029572168,38759500.0,38716433.333333336
12:08.3,1.2793491700000006,49991204.7737,0.2444247165528804,0.24475949270316955,38858000.0,38860150.0
12:08.4,4.923953799999997,190368938.1577301,0.28709268235656327,0.28643199935210306,38644000.0,38800800.0
12:08.5,2.639493849999999,102068145.97235996,0.13773061386334273,0.1375076447324439,38740000.0,38662575.0
12:08.6,-7.4775126300000005,-287122366.53349996,-0.8963678656435414,-0.8963216257822935,38401500.0,38407200.0
12:08.7,0.49387956,19099679.032720007,0.381250140301844,0.38131906805709337,38664500.0,38664900.0
12:08.8,1.2063101400000003,47241114.53347,0.7279984548674988,0.7281779658050564,39132000.0,39139200.0
12:08.9,2.4320252399999993,94585705.5473,0.34833175185388837,0.3504406971175297,38796000.0,38791050.0
12:09.1,8.91804881,347086806.80011,0.7930929232358063,0.792755293302603,38957000.0,38958600.0
12:09.3,4.67048837,180703654.92525,0.33426226052387026,0.3334573020327937,38802000.0,38773900.0
12:09.4,2.448905599999999,95806498.71353002,0.3168552242274839,0.31707968477299275,39092000.0,39094500.0
12:09.5,7.186484549999998,276341762.57232994,0.2939143742804989,0.2921633946780283,38644000.0,38714520.0
12:09.6,-1.6326320799999998,-62615491.88639,-0.41978816721505974,-0.41950807769971044,38384000.0,38385000.0
12:09.7,-8.9349614,-342956419.73898,-0.7670707934144448,-0.7661442596406292,38539500.0,38537200.0
12:09.9,1.3083101400000001,51232068.53347,0.8413445913537455,0.8414587133953964,39132000.0,39139200.0
12:10.0,2.4690569699999996,96034497.92009,0.35552136220040476,0.3577286939495768,38796000.0,38791050.0
12:10.1,6.99852673,272177888.88491,0.8888690035258707,0.8889192231435445,38880000.0,38883900.0
12:10.2,1.7904101000000003,69908802.81007,0.5141287698651256,0.5142594051928239,39030500.0,39031700.0
12:10.3,4.7314378900000005,183167510.99275997,0.37269638991124515,0.3719256154336469,38802000.0,38826500.0
12:10.4,0.28434684,10977743.604229998,0.23331512467765275,0.233568141761237,38567500.0,38562800.0
12:10.5,5.263920000000001,203659586.00461996,0.2652927871737875,0.2651329490160254,38643500.0,38757550.0
12:10.6,1.5156686700000002,58465100.36790997,0.09551390884778424,0.0950671712688955,38740000.0,38670133.333333336
12:10.7,-7.68362294,-295034868.39366,-0.8564228308242977,-0.8563635844910412,38407000.0,38409200.0
12:10.8,0.53442232,20666447.524320006,0.4258757277676336,0.4259219623554213,38664500.0,38665500.0
12:10.9,1.3080070300000002,51220205.7174,0.841313659709351,0.8414278171488411,39132000.0,39139200.0
12:11.0,2.4697748799999992,96062102.27749999,0.35566150018129583,0.3578683185052865,38796000.0,38791050.0
12:11.2,8.659991999999999,337075895.49116,0.7543594271215697,0.7541717498413989,38957500.0,38958550.0
12:11.3,0.28552779000000006,11169217.04992,0.1288240128230357,0.12898620229868593,39068000.0,39068700.0
12:11.4,4.87453197,188656292.44510996,0.4433241018936272,0.44355577611142805,38802000.0,38700525.0
12:11.5,2.5787202000000002,100880657.84063001,0.33538391193339806,0.3356054307018586,39091500.0,39093300.0
12:11.6,1.2266688399999985,46321741.05153024,0.03959631152464006,0.03870266282827792,38643500.0,38656233.333333336
12:11.8,-2.9347703799999993,-112453857.13557,-0.38831448515081957,-0.38690337680256626,38541500.0,38538550.0
12:12.0,5.193570809999999,202750005.09873003,0.523745258124147,0.52685699469789,38798000.0,38908800.0
12:12.2,8.856482499999998,344713389.22946,0.7850655497123342,0.7848236759052074,38957500.0,38959250.0
12:12.4,4.760534580000001,184417952.68318003,0.40527440653632174,0.40493891688284545,38802000.0,38826575.0
12:12.5,2.7570711800000005,107770603.57956003,0.3040702208013147,0.3046517862453827,38826000.0,38829550.0
12:12.6,0.4251084500000033,15006660.187289953,0.01906414446713646,0.01739286445701323,38644000.0,38751475.0
12:12.7,1.957645359999999,75915784.25227998,0.22066071487631314,0.22236675704623984,38467500.0,38464100.0
12:12.8,-4.72584479,-181253467.56027,-0.6430779606522563,-0.6413575559622573,38541500.0,38538550.0
12:13.0,2.72796614,106850116.99192001,0.9170623771585917,0.9171457459745639,39132000.0,39141700.0
12:13.1,2.469007879999999,96032101.07249999,0.355511780757434,0.35771657190030814,38796000.0,38791050.0
12:13.2,7.135246980000001,277489890.96020997,0.9229221240821253,0.9229422259549667,38886500.0,38888700.0
12:13.3,1.8281320699999997,71381781.88907,0.5428195663040686,0.5429589084632376,39030000.0,39030800.0
12:13.4,4.552996520000001,176421406.16161004,0.3225321701681428,0.32259496067623045,38802000.0,38824775.0
12:13.5,0.17692723999999993,6834969.291129995,0.12822843475435716,0.12844778415623975,38568500.0,38565800.0
12:13.6,3.4302633799999995,133384830.70552012,0.20487298478141255,0.20550405385679082,38644000.0,38798966.666666664
12:13.7,2.992045509999995,115434796.54255998,0.14833017801951792,0.14774407771128525,38740500.0,38658600.0
12:13.8,-8.29267602,-318435252.23313,-0.9820922567582732,-0.9820826751625925,38411000.0,38411000.0
12:13.9,0.8179274700000001,31628174.149070002,0.5316797523811534,0.5317142710659853,38664500.0,38665500.0
12:14.0,2.70692012,106025850.97410001,0.9164714076927338,0.9165553693602861,39143000.0,39143900.0
12:14.1,2.4940735099999993,97012538.68994999,0.36047389860934403,0.3627463220736077,38796000.0,38791050.0
12:14.3,8.991625269999998,349974147.44036,0.808073387696657,0.8078280682387851,38957000.0,38959750.0
12:14.5,5.79111443,224189913.15730003,0.44968029577951957,0.4491761414820821,38802000.0,38825000.0
12:14.6,2.745610280000001,107328963.96450002,0.3031540934326826,0.3037482454436369,38826000.0,38829550.0
12:14.7,0.8383832399999989,31435784.132939994,0.04289345702241809,0.04151434784058937,38644000.0,38749825.0
12:14.8,1.9631521799999998,76164861.79127999,0.22141886726350038,0.22325922132824064,38467500.0,38464400.0
12:14.9,-7.43335815,-285216567.59852004,-0.7435521567048584,-0.7421747959663334,38543000.0,38539150.0
12:15.1,4.13598648,161947598.95508,0.8393908686159971,0.8395194414069153,39125500.0,39133400.0
12:15.2,0.9514163199999996,36642514.77122001,0.19339452943541693,0.19365272050757074,38460000.0,38460500.0
12:15.3,8.811894269999998,342953563.83756,0.7768088189000387,0.7764918342988196,38957000.0,38959750.0
12:15.5,5.60226641,216866758.19612002,0.3961207163565982,0.39584568646031526,38802000.0,38824225.0
12:15.6,0.16599452999999997,6413305.599139996,0.12126577766328091,0.12148625224682315,38568500.0,38565800.0
12:15.7,1.7566210199999972,68189427.78111005,0.07228883959581887,0.07219268044085671,38644000.0,38869825.0
12:15.8,3.84122129,148733801.94663998,0.3203161721909897,0.32198273415890327,38500500.0,38514866.666666664
12:15.9,-5.90616428,-226799671.75798002,-0.9836149725270456,-0.983605198455607,38418500.0,38414100.0
12:16.0,0.8479274700000001,32788124.149070002,0.5406377690571653,0.540671362097183,38664500.0,38665500.0
12:16.1,2.70014025,105761443.82065,0.9162792321795619,0.9163642026169956,39145000.0,39145200.0
12:16.2,2.38726255,92828669.90564997,0.3459763095712005,0.34805280891584234,38796000.0,38791050.0
12:16.4,8.912998519999999,346885196.79731005,0.7783639748200355,0.7780467955109449,38957000.0,38959750.0
12:16.5,4.429714860000001,171262715.21425003,0.38917703363233336,0.3878269116991554,38802000.0,38897466.666666664
12:16.6,1.6171547000000002,62465647.83676,0.8060633191140153,0.8062098225329545,38606000.0,38606100.0
12:16.7,0.8647639100000015,33869609.64844003,0.06386483101389032,0.06406817987541802,38828000.0,38920100.0
12:16.8,4.1002262599999995,157788232.16140002,0.16379907858882445,0.16321943814225578,38643000.0,38566200.0
12:17.0,0.4890824199999999,19030932.97724001,0.11137238652432123,0.1125218164063002,38551000.0,38547550.0
12:17.2,5.08630008,198546927.90294003,0.5165945780440766,0.5196480793907,38798000.0,38909100.0
12:17.4,9.011990370000001,350754341.19347,0.8073207358179523,0.8070765567666351,38956500.0,38957250.0
12:17.6,5.516990090000002,213324639.41507,0.3970651572505683,0.3960361890896329,38802000.0,38824675.0
12:17.7,2.648724490000001,103541752.06469001,0.2916815742301595,0.2922528550255112,38826000.0,38829550.0
12:17.8,-0.5763838799999981,-24437807.483859956,-0.02842885518590558,-0.031101566230160957,38644000.0,38750675.0
12:17.9,2.0437163299999996,79256466.06681998,0.23261921277727682,0.23444614810521056,38467500.0,38464400.0
12:18.0,0.51494628,20030933.260280028,0.1179567502993207,0.11913881030457041,38551000.0,38547550.0
12:18.2,4.13488376,161904413.13172,0.8393549170494893,0.8394835064513215,39125500.0,39133400.0
